Date,Open,High,Low,Close,Volume
2026-01-02,271.7551282774649,277.32476727085935,268.5011639041959,266.764404296875,43323100
2026-01-05,270.1381413175191,270.1381413175191,265.64648609237463,266.764404296875,43323100
2026-01-06,266.5048844877732,267.05385240251036,261.63392891626114,261.87347412109375,52352100
2026-01-07,262.7119324450406,263.1910228349833,259.3282042611396,259.84722900390625,48309800
2026-01-08,256.5433578451618,258.80916773471864,255.22581364132833,258.55963134765625,50419300
2026-01-09,258.5995368285105,259.7274461787287,255.74485516422808,258.8890075683594,39997000
2026-01-12,258.41987925851356,260.81540508500296,256.32375036738995,259.7673645019531,45263800
2026-01-13,258.24022168851656,261.3244878277737,253.48475319294047,260.5658874511719,45730800
2026-01-14,259.0087756526009,261.33447181199796,256.23393227813756,259.4779052734375,43323100
2026-01-15,260.16664839115424,260.55593980217856,252.7392616081132,257.7311706542969,39388600
2026-01-16,257.4217218192236,258.41986733264514,254.4572284259222,255.05612182617188,72142800
2026-01-20,252.26132447540704,254.31750190322293,242.9685916985444,246.2425079345703,80267500
2026-01-21,248.2388060412761,248.2388060412761,244.7253292878455,246.2425079345703,54641700
2026-01-22,248.737864640942,250.5345296526772,247.68980878155543,247.8894500732422,39708300
2026-01-23,246.8613663013417,247.58001708984375,240.15261657714842,247.58001708984375,41689000
2026-01-26,251.01365072947272,254.93637084960935,249.33677343540953,254.93637084960935,55969200
2026-01-27,254.09292266808342,261.4642450011371,257.73115984508394,257.7910461425781,49648300
2026-01-28,257.1721946066941,258.3799421919039,254.03801819206552,255.9644470214844,41288000
2026-01-29,257.52154586161765,259.16847988830324,253.93820707645816,257.801025390625,67253000
2026-01-30,254.6968198516284,261.4143357105436,251.7123589200436,258.99884033203125,92443400
2026-02-02,261.69881297413565,269.98836769074944,258.72928762151224,269.50927734375,73913400
2026-02-03,268.70080609664296,271.3758289780004,267.11372779647115,268.98028564453125,64394700
2026-02-04,271.7850411492978,278.432693698261,271.7850411492978,275.97723388671875,90545700
2026-02-05,277.6142303156022,278.98168486317746,272.72332314901723,275.3983459472656,52977400
2026-02-06,276.6060720438839,277.6042175292969,276.4164219647768,277.6042175292969,50453400
2026-02-09,277.6541982366954,277.9439398399519,271.4499228389202,277.6042175292969,44623400
2026-02-10,274.6369782150198,275.11651686144285,272.68876099546605,273.4280700683594,34376900
2026-02-11,274.44714753122867,279.92208361183503,274.1973776592452,275.24639892578125,51931300
